guess,yellow_one,yellow_two,yellow_three,yellow_four,yellow_five,green_one,green_two,green_three,green_four,green_five
skeer,0.7762419006479482,0.34470842332613394,0.05053995680345573,0.00043196544276457883,0.0,0.35248380129589635,0.10021598272138228,0.013390928725701943,0.0017278617710583153,0.0
skees,0.649244060475162,0.15377969762419005,0.00734341252699784,0.0,0.0,0.3403887688984881,0.04449244060475162,0.006911447084233261,0.0,0.0
skeet,0.7593952483801296,0.29244060475161987,0.0449244060475162,0.0017278617710583153,0.0,0.3952483801295896,0.07732181425485961,0.01166306695464363,0.0012958963282937365,0.0
skegg,0.709719222462203,0.21684665226781857,0.013390928725701945,0.0,0.0,0.2570194384449244,0.031965442764578834,0.00043196544276457883,0.0,0.0
skegs,0.709719222462203,0.21684665226781857,0.013390928725701945,0.0,0.0,0.2570194384449244,0.029805615550755938,0.00043196544276457883,0.0,0.0
skein,0.8345572354211662,0.3943844492440605,0.08812095032397409,0.010367170626349892,0.0,0.3118790496760259,0.047948164146868255,0.003023758099352052,0.00043196544276457883,0.0
skelf,0.7827213822894168,0.3408207343412527,0.052699784017278616,0.0034557235421166306,0.0,0.27170626349892013,0.04319654427645788,0.004751619870410367,0.00043196544276457883,0.0
skell,0.7585313174946003,0.2954643628509719,0.035853131749460046,0.00043196544276457883,0.0,0.31533477321814257,0.04967602591792657,0.008639308855291577,0.002591792656587473,0.0
skelm,0.8034557235421167,0.3563714902807775,0.05658747300215983,0.002591792656587473,0.0,0.2773218142548596,0.044492440604751625,0.005183585313174946,0.0,0.0
skelp,0.7956803455723542,0.36112311015118786,0.07688984881209503,0.006047516198704104,0.0,0.2773218142548596,0.04838012958963283,0.00734341252699784,0.0,0.0
skene,0.7498920086393088,0.26177105831533476,0.035421166306695465,0.0008639308855291577,0.0,0.4090712742980562,0.08509719222462203,0.006047516198704104,0.00043196544276457883,0.0
skens,0.7498920086393088,0.26177105831533476,0.035421166306695465,0.0008639308855291577,0.0,0.28509719222462204,0.045788336933045355,0.0021598272138228943,0.0,0.0
skeos,0.7974082073434126,0.26652267818574515,0.035853131749460046,0.0012958963282937365,0.0,0.2755939524838013,0.035853131749460046,0.0,0.0,0.0
skeps,0.6993520518358531,0.22721382289416847,0.031101511879049675,0.0021598272138228943,0.0,0.24406047516198706,0.03110151187904968,0.0008639308855291577,0.0,0.0
skers,0.7762419006479482,0.34470842332613394,0.05053995680345573,0.00043196544276457883,0.0,0.2682505399568035,0.05053995680345572,0.0012958963282937365,0.0,0.0
skets,0.7593952483801296,0.29244060475161987,0.0449244060475162,0.0017278617710583153,0.0,0.2790496760259179,0.03498920086393089,0.00043196544276457883,0.0,0.0
skews,0.6812095032397408,0.1939524838012959,0.018574514038876888,0.00043196544276457883,0.0,0.23585313174946004,0.02937365010799136,0.0,0.0,0.0
skids,0.6211663066954644,0.15853131749460042,0.013822894168466522,0.0,0.0,0.2859611231101512,0.033693304535637146,0.003023758099352052,0.0,0.0
skied,0.8203023758099353,0.3598272138228942,0.06609071274298056,0.0034557235421166306,0.0,0.3956803455723542,0.06177105831533477,0.006911447084233261,0.0012958963282937365,0.0
skies,0.7762419006479482,0.27645788336933047,0.035853131749460046,0.0012958963282937365,0.0,0.37883369330453565,0.047516198704103674,0.0034557235421166306,0.00043196544276457883,0.0
skiey,0.8475161987041037,0.36371490280777535,0.055723542116630664,0.003023758099352052,0.0,0.48941684665226776,0.07645788336933046,0.005615550755939525,0.00043196544276457883,0.0
skimo,0.755939524838013,0.25831533477321816,0.03585313174946004,0.003023758099352052,0.0,0.2924406047516199,0.035421166306695465,0.0034557235421166306,0.00043196544276457883,0.0
skims,0.6047516198704104,0.1390928725701944,0.017710583153347732,0.0008639308855291577,0.0,0.2833693304535637,0.03542116630669547,0.003023758099352052,0.00043196544276457883,0.0
skink,0.6371490280777538,0.20043196544276456,0.03282937365010799,0.0008639308855291577,0.0,0.3092872570194385,0.07861771058315334,0.01555075593952484,0.0012958963282937365,0.0
skins,0.6371490280777538,0.20043196544276456,0.03282937365010799,0.0008639308855291577,0.0,0.3053995680345572,0.05745140388768899,0.008639308855291577,0.0,0.0
skint,0.7481641468682505,0.3265658747300216,0.07861771058315335,0.005615550755939525,0.00043196544276457883,0.3615550755939525,0.0855291576673866,0.016846652267818573,0.0012958963282937365,0.0
skios,0.7092872570194385,0.19481641468682506,0.019870410367170625,0.00043196544276457883,0.0,0.30842332613390927,0.038876889848812095,0.002591792656587473,0.0,0.0
skips,0.5943844492440605,0.16414686825053995,0.02332613390928726,0.0012958963282937365,0.0,0.28077753779697623,0.03110151187904968,0.002591792656587473,0.0,0.0
skirl,0.8466522678185745,0.3693304535637149,0.05356371490280777,0.005615550755939525,0.0,0.34211663066954645,0.05874730021598272,0.008207343412526998,0.0012958963282937365,0.0
skirr,0.7326133909287257,0.23585313174946004,0.023758099352051837,0.003023758099352052,0.0,0.36846652267818575,0.06047516198704104,0.004751619870410367,0.0008639308855291577,0.0
skite,0.8431965442764578,0.42289416846652267,0.10453563714902808,0.00734341252699784,0.0,0.4125269978401728,0.09157667386609071,0.01468682505399568,0.0017278617710583153,0.0
skits,0.6622030237580994,0.22505399568034556,0.03326133909287257,0.0012958963282937365,0.0,0.3110151187904968,0.03758099352051836,0.004319654427645789,0.0,0.0
skive,0.7827213822894168,0.3174946004319655,0.05226781857451404,0.0017278617710583153,0.0,0.37840172786177106,0.08552915766738661,0.016414686825053995,0.0,0.0
skivy,0.6639308855291577,0.1879049676025918,0.025053995680345574,0.0012958963282937365,0.0,0.39049676025917923,0.05874730021598273,0.005183585313174946,0.0,0.0
sklim,0.7334773218142548,0.2652267818574514,0.03930885529157667,0.004319654427645789,0.0,0.26997840172786175,0.02634989200863931,0.0008639308855291577,0.0,0.0
skoal,0.8276457883369331,0.40172786177105835,0.08336933045356372,0.004751619870410367,0.0,0.3226781857451404,0.07904967602591793,0.0034557235421166306,0.00043196544276457883,0.0
skody,0.7071274298056155,0.2453563714902808,0.031101511879049675,0.0012958963282937365,0.0,0.3749460043196544,0.07429805615550757,0.005615550755939525,0.0,0.0
skoff,0.5874730021598271,0.13736501079913607,0.009503239740820735,0.0,0.0,0.24794816414686824,0.041900647948164144,0.0034557235421166306,0.0008639308855291577,0.0
skogs,0.6142548596112312,0.1524838012958963,0.007775377969762419,0.0,0.0,0.2790496760259179,0.037149028077753776,0.0,0.0,0.0
skols,0.6885529157667386,0.2120950323974082,0.024190064794816415,0.0,0.0,0.2993520518358532,0.05183585313174946,0.0021598272138228943,0.0,0.0
skool,0.6885529157667386,0.2120950323974082,0.024190064794816415,0.0,0.0,0.3282937365010799,0.05442764578833693,0.008639308855291577,0.0008639308855291577,0.0
skort,0.8116630669546437,0.3900647948164147,0.08509719222462203,0.00734341252699784,0.00043196544276457883,0.3546436285097192,0.07429805615550755,0.012095032397408207,0.0017278617710583153,0.0
skosh,0.614254859611231,0.17365010799136069,0.01987041036717063,0.0008639308855291577,0.0,0.33693304535637153,0.060043196544276464,0.004319654427645789,0.00043196544276457883,0.0
skran,0.8354211663066955,0.41900647948164144,0.0833693304535637,0.008207343412526998,0.0,0.3114470842332614,0.04449244060475162,0.0034557235421166306,0.0,0.0
skrik,0.7326133909287257,0.23585313174946004,0.023758099352051837,0.003023758099352052,0.0,0.30755939524838016,0.03974082073434125,0.002591792656587473,0.0,0.0
skuas,0.7032397408207344,0.21598272138228944,0.025053995680345574,0.0,0.0,0.2881209503239741,0.02937365010799136,0.0021598272138228943,0.0,0.0
skugs,0.542548596112311,0.1265658747300216,0.012095032397408207,0.0,0.0,0.2570194384449244,0.023758099352051837,0.0012958963282937365,0.0,0.0
skyed,0.7922246220302376,0.3209503239740821,0.035853131749460046,0.0012958963282937365,0.0,0.32354211663066956,0.03758099352051836,0.0021598272138228943,0.0,0.0
skyer,0.8453563714902808,0.42591792656587474,0.07861771058315335,0.0021598272138228943,0.0,0.31403887688984883,0.08120950323974083,0.008207343412526998,0.00043196544276457883,0.0
skyey,0.7442764578833694,0.2289416846652268,0.016846652267818573,0.00043196544276457883,0.0,0.42030237580993524,0.04794816414686825,0.0012958963282937365,0.0,0.0
skyfs,0.5110151187904968,0.10496760259179266,0.007775377969762419,0.0,0.0,0.19568034557235423,0.009503239740820735,0.00043196544276457883,0.0,0.0
skyre,0.8453563714902808,0.42591792656587474,0.07861771058315335,0.0021598272138228943,0.0,0.3593952483801296,0.05745140388768898,0.006911447084233261,0.0,0.0
skyrs,0.6868250539956804,0.19265658747300218,0.015982721382289417,0.00043196544276457883,0.0,0.23110151187904968,0.024622030237580993,0.00043196544276457883,0.0,0.0
skyte,0.8371490280777538,0.36889848812095033,0.06868250539956804,0.0038876889848812094,0.0,0.35809935205183585,0.05572354211663067,0.0038876889848812094,0.00043196544276457883,0.0
slabs,0.7252699784017279,0.2863930885529158,0.04190064794816415,0.0012958963282937365,0.0,0.3330453563714903,0.06652267818574513,0.0038876889848812094,0.0,0.0
slade,0.8825053995680345,0.5110151187904968,0.14643628509719223,0.015550755939524838,0.0,0.4440604751619871,0.11965442764578833,0.023758099352051837,0.003023758099352052,0.0
slaes,0.8514038876889849,0.4298056155507559,0.10842332613390929,0.006047516198704104,0.0,0.43930885529157665,0.0859611231101512,0.005183585313174946,0.0,0.0
slags,0.7382289416846652,0.29028077753779696,0.03974082073434125,0.0008639308855291577,0.0,0.35248380129589635,0.06911447084233262,0.004319654427645789,0.0,0.0
slaid,0.849244060475162,0.4306695464362851,0.09157667386609071,0.00734341252699784,0.0,0.38660907127429806,0.09805615550755939,0.010799136069114472,0.0012958963282937365,0.0
slake,0.8652267818574513,0.46695464362850975,0.13736501079913607,0.013390928725701945,0.0,0.44103671706263503,0.1144708423326134,0.02634989200863931,0.002591792656587473,0.0
slams,0.7321814254859612,0.2881209503239741,0.04708423326133909,0.0008639308855291577,0.0,0.3403887688984881,0.07300215982721382,0.009071274298056155,0.0,0.0
slane,0.9028077753779697,0.5434125269978402,0.16846652267818574,0.018574514038876888,0.0,0.4660907127429806,0.13866090712742982,0.032397408207343416,0.0021598272138228943,0.0
slank,0.7978401727861769,0.3771058315334773,0.07861771058315334,0.01079913606911447,0.0,0.370194384449244,0.10712742980561556,0.0224622030237581,0.005183585313174946,0.0
slaps,0.7360691144708423,0.29287257019438445,0.05745140388768898,0.002591792656587473,0.0,0.3386609071274298,0.07041036717062636,0.005615550755939525,0.0,0.0
slart,0.8946004319654428,0.5291576673866091,0.1511879049676026,0.014254859611231102,0.0,0.4099352051835853,0.12008639308855291,0.021166306695464362,0.0012958963282937365,0.0
slats,0.7870410367170626,0.35809935205183585,0.07775377969762419,0.004751619870410367,0.0,0.3693304535637149,0.07688984881209503,0.0064794816414686825,0.00043196544276457883,0.0
slaty,0.8406047516198704,0.43628509719222464,0.1183585313174946,0.012095032397408207,0.00043196544276457883,0.46997840172786176,0.11317494600431965,0.01123110151187905,0.00043196544276457883,0.0
slaws,0.7161987041036717,0.2712742980561555,0.035421166306695465,0.00043196544276457883,0.0,0.3278617710583154,0.07127429805615551,0.004751619870410367,0.0,0.0
slays,0.7520518358531317,0.31231101511879056,0.0531317494600432,0.0021598272138228943,0.0,0.3248380129589633,0.06565874730021598,0.0038876889848812094,0.0,0.0
slebs,0.7710583153347732,0.30539956803455726,0.04146868250539957,0.00043196544276457883,0.0,0.2997840172786177,0.045356371490280774,0.0021598272138228943,0.0,0.0
sleds,0.7900647948164148,0.3291576673866091,0.04319654427645789,0.00043196544276457883,0.0,0.31317494600431967,0.05053995680345572,0.003023758099352052,0.0,0.0
sleer,0.8483801295896328,0.44190064794816414,0.07386609071274298,0.00043196544276457883,0.0,0.41036717062634986,0.1183585313174946,0.01900647948164147,0.002591792656587473,0.0
slews,0.7593952483801296,0.29028077753779696,0.03628509719222462,0.0008639308855291577,0.0,0.29762419006479485,0.04794816414686825,0.0021598272138228943,0.0,0.0
sleys,0.8060475161987042,0.33952483801295896,0.03714902807775378,0.00043196544276457883,0.0,0.29157667386609076,0.04449244060475162,0.0021598272138228943,0.0,0.0
slier,0.9110151187904968,0.5684665226781858,0.1511879049676026,0.013390928725701945,0.0,0.444060475161987,0.12742980561555076,0.015982721382289417,0.0012958963282937365,0.0
slily,0.726133909287257,0.24751619870410368,0.03153347732181425,0.0012958963282937365,0.0,0.46479481641468684,0.10885529157667387,0.012526997840172785,0.0008639308855291577,0.0
slims,0.703671706263499,0.22548596112311015,0.024622030237580993,0.0012958963282937365,0.0,0.33995680345572354,0.05874730021598272,0.005183585313174946,0.0008639308855291577,0.0
slipe,0.8539956803455723,0.45097192224622035,0.11274298056155507,0.013822894168466524,0.00043196544276457883,0.4397408207343413,0.10712742980561554,0.01555075593952484,0.0021598272138228943,0.0
slips,0.6941684665226782,0.2449244060475162,0.03455723542116631,0.0021598272138228943,0.0,0.3403887688984881,0.05183585313174946,0.004751619870410367,0.0,0.0
slipt,0.7896328293736502,0.38056155507559397,0.08509719222462203,0.007775377969762419,0.0008639308855291577,0.3961123110151188,0.0838012958963283,0.010367170626349892,0.00043196544276457883,0.0
slish,0.7170626349892009,0.241036717062635,0.031965442764578834,0.0,0.0,0.4060475161987041,0.07559395248380128,0.010367170626349892,0.0017278617710583153,0.0
slits,0.7533477321814254,0.309719222462203,0.049244060475161985,0.0021598272138228943,0.0,0.3697624190064795,0.05874730021598272,0.006911447084233261,0.0,0.0
slive,0.8341252699784018,0.41511879049676026,0.09114470842332613,0.0064794816414686825,0.0,0.42894168466522675,0.11231101511879049,0.01900647948164147,0.002591792656587473,0.0
sloan,0.870842332613391,0.4742980561555076,0.11403887688984882,0.008207343412526998,0.00043196544276457883,0.3771058315334774,0.0898488120950324,0.009935205183585313,0.0,0.0
slobs,0.7006479481641469,0.22764578833693305,0.024622030237580993,0.0,0.0,0.3127429805615551,0.06047516198704103,0.003023758099352052,0.0,0.0
sloes,0.8475161987041038,0.38315334773218146,0.06004319654427646,0.003023758099352052,0.0,0.4194384449244061,0.07991360691144708,0.0038876889848812094,0.0,0.0
slogs,0.7157667386609071,0.2285097192224622,0.0224622030237581,0.00043196544276457883,0.0,0.3347732181425486,0.061339092872570194,0.002591792656587473,0.0,0.0
sloid,0.8298056155507559,0.37883369330453565,0.06565874730021598,0.0021598272138228943,0.00043196544276457883,0.372354211663067,0.08812095032397407,0.009071274298056155,0.0,0.0
slojd,0.7382289416846652,0.24449244060475164,0.025485961123110152,0.0008639308855291577,0.0,0.32699784017278616,0.06997840172786178,0.005183585313174946,0.0,0.0
slomo,0.7079913606911448,0.2323974082073434,0.02591792656587473,0.0,0.0,0.3347732181425486,0.06652267818574514,0.0034557235421166306,0.0,0.0
sloom,0.7079913606911448,0.2323974082073434,0.02591792656587473,0.0,0.0,0.34211663066954645,0.07084233261339092,0.01123110151187905,0.0012958963282937365,0.0
sloot,0.7714902807775378,0.30107991360691144,0.05183585313174946,0.0012958963282937365,0.0,0.4056155507559395,0.0920086393088553,0.018142548596112314,0.0008639308855291577,0.0
slops,0.7088552915766738,0.24492440604751622,0.03153347732181425,0.0017278617710583153,0.0,0.32051835853131755,0.06263498920086392,0.0038876889848812094,0.00043196544276457883,0.0
slopy,0.7710583153347733,0.3252699784017279,0.06652267818574514,0.004319654427645789,0.0,0.4311015118790497,0.08941684665226783,0.008207343412526998,0.00043196544276457883,0.0
slorm,0.8518358531317495,0.4025917926565875,0.07127429805615551,0.0021598272138228943,0.0,0.3403887688984882,0.08120950323974083,0.012095032397408207,0.00043196544276457883,0.0
slots,0.7714902807775378,0.30107991360691144,0.05183585313174946,0.0012958963282937365,0.0,0.350755939524838,0.06997840172786177,0.004751619870410367,0.00043196544276457883,0.0
slove,0.8522678185745141,0.41339092872570193,0.0833693304535637,0.008639308855291577,0.00043196544276457883,0.4146868250539957,0.11533477321814255,0.020734341252699785,0.002591792656587473,0.0
slows,0.6863930885529158,0.208207343412527,0.026349892008639308,0.00043196544276457883,0.0,0.3079913606911447,0.0630669546436285,0.005615550755939525,0.0,0.0
sloyd,0.7909287257019438,0.32354211663066956,0.0591792656587473,0.0038876889848812094,0.0,0.32699784017278616,0.07041036717062635,0.005183585313174946,0.0,0.0
slubb,0.6444924406047516,0.19222462203023757,0.0224622030237581,0.00043196544276457883,0.0,0.2885529157667387,0.038876889848812095,0.0038876889848812094,0.0,0.0
slubs,0.6444924406047516,0.19222462203023757,0.0224622030237581,0.00043196544276457883,0.0,0.2997840172786177,0.03974082073434125,0.002591792656587473,0.0,0.0
slued,0.8431965442764578,0.4237580993520519,0.09071274298056156,0.002591792656587473,0.0,0.4177105831533477,0.07818574514038877,0.008207343412526998,0.00043196544276457883,0.0
slues,0.8017278617710584,0.3455723542116631,0.052267818574514034,0.0008639308855291577,0.0,0.40518358531317494,0.059611231101511876,0.004319654427645789,0.0,0.0
sluff,0.6315334773218143,0.1818574514038877,0.019870410367170625,0.00043196544276457883,0.0,0.29028077753779696,0.04362850971922247,0.006911447084233261,0.0017278617710583153,0.0
slugs,0.6570194384449245,0.1939524838012959,0.0224622030237581,0.00043196544276457883,0.0,0.31706263498920084,0.045356371490280774,0.0021598272138228943,0.0,0.0
sluit,0.8095032397408208,0.4043196544276458,0.09200863930885529,0.006047516198704104,0.0,0.3982721382289417,0.08682505399568034,0.008639308855291577,0.0,0.0
slums,0.6522678185745141,0.19697624190064794,0.023326133909287255,0.00043196544276457883,0.0,0.3079913606911447,0.0470842332613391,0.005615550755939525,0.00043196544276457883,0.0
slurb,0.8228941684665227,0.3421166306695464,0.050971922246220304,0.005183585313174946,0.0,0.31835853131749464,0.06263498920086394,0.004751619870410367,0.0008639308855291577,0.0
slurs,0.797840172786177,0.2755939524838013,0.03153347732181425,0.0008639308855291577,0.0,0.3295896328293737,0.06349892008639309,0.0038876889848812094,0.00043196544276457883,0.0
sluse,0.8017278617710584,0.3455723542116631,0.052267818574514034,0.0008639308855291577,0.0,0.43930885529157665,0.1183585313174946,0.01511879049676026,0.00043196544276457883,0.0
sluts,0.7170626349892009,0.2708423326133909,0.044060475161987044,0.00043196544276457883,0.0,0.3373650107991361,0.05010799136069114,0.004319654427645789,0.0,0.0
slyer,0.8976241900647948,0.5321814254859611,0.11101511879049676,0.0038876889848812094,0.0,0.3788336933045357,0.0941684665226782,0.012958963282937367,0.00043196544276457883,0.0
slype,0.8341252699784018,0.40302375809935204,0.0898488120950324,0.005615550755939525,0.0,0.3904967602591793,0.06522678185745141,0.006047516198704104,0.00043196544276457883,0.0
smaak,0.6522678185745141,0.19956803455723543,0.023326133909287255,0.00043196544276457883,0.0,0.34298056155507556,0.07386609071274298,0.009071274298056157,0.00043196544276457883,0.0
smaik,0.7883369330453563,0.3114470842332614,0.05269978401727862,0.002591792656587473,0.0,0.3390928725701944,0.07429805615550757,0.010367170626349892,0.00043196544276457883,0.0
smalm,0.7321814254859612,0.2881209503239741,0.04708423326133909,0.0008639308855291577,0.0,0.3248380129589633,0.06047516198704104,0.009503239740820735,0.00043196544276457883,0.0
smalt,0.8211663066954644,0.41857451403887685,0.10885529157667387,0.007775377969762419,0.0,0.38660907127429806,0.08682505399568034,0.01123110151187905,0.0017278617710583153,0.0
smarm,0.7779697624190065,0.323110151187905,0.04665226781857451,0.0021598272138228943,0.0,0.30928725701943843,0.0695464362850972,0.01123110151187905,0.0008639308855291577,0.0
smaze,0.8237580993520518,0.3637149028077754,0.06911447084233262,0.003023758099352052,0.0,0.39049676025917923,0.09114470842332613,0.016846652267818573,0.00043196544276457883,0.0
smeek,0.7084233261339092,0.2125269978401728,0.017710583153347732,0.00043196544276457883,0.0,0.36112311015118786,0.06349892008639309,0.012095032397408207,0.00043196544276457883,0.0
smees,0.6734341252699784,0.17062634989200862,0.007775377969762419,0.0,0.0,0.34600431965442763,0.05010799136069114,0.007775377969762419,0.0,0.0
smeik,0.8198704103671707,0.3365010799136069,0.057883369330453564,0.004319654427645789,0.0,0.3101511879049676,0.05183585313174947,0.005615550755939525,0.00043196544276457883,0.0
smeke,0.7084233261339092,0.2125269978401728,0.017710583153347732,0.00043196544276457883,0.0,0.3779697624190065,0.07213822894168467,0.00734341252699784,0.00043196544276457883,0.0
smerk,0.8181425485961122,0.40302375809935204,0.07602591792656588,0.0034557235421166306,0.0,0.2894168466522678,0.06652267818574514,0.009071274298056157,0.00043196544276457883,0.0
smews,0.7062634989200863,0.21079913606911446,0.018574514038876888,0.0,0.0,0.24362850971922245,0.03239740820734341,0.0012958963282937365,0.0,0.0
smirr,0.7529157667386609,0.25399568034557235,0.028509719222462204,0.0012958963282937365,0.0,0.3758099352051836,0.06479481641468683,0.005615550755939525,0.00043196544276457883,0.0
smirs,0.7529157667386609,0.25399568034557235,0.028509719222462204,0.0012958963282937365,0.0,0.31231101511879045,0.05269978401727862,0.005183585313174946,0.00043196544276457883,0.0
smits,0.6846652267818574,0.2431965442764579,0.03369330453563715,0.0017278617710583153,0.0,0.3192224622030238,0.04103671706263498,0.0038876889848812094,0.0008639308855291577,0.0
smogs,0.6311015118790496,0.17235421166306694,0.012526997840172787,0.0,0.0,0.2863930885529158,0.04017278617710583,0.0017278617710583153,0.0,0.0
smoko,0.6025917926565876,0.15939524838012958,0.010367170626349892,0.0012958963282937365,0.0,0.2838012958963283,0.04146868250539957,0.002591792656587473,0.0008639308855291577,0.0
smolt,0.8103671706263499,0.3663066954643629,0.0734341252699784,0.004319654427645789,0.0,0.3719222462203024,0.07645788336933046,0.010367170626349892,0.00043196544276457883,0.0
smoor,0.7377969762419007,0.27041036717062633,0.039308855291576676,0.00043196544276457883,0.0,0.350755939524838,0.06825053995680345,0.009503239740820735,0.0,0.0
smoot,0.6928725701943844,0.24406047516198706,0.035853131749460046,0.0017278617710583153,0.0,0.36457883369330457,0.06868250539956804,0.012526997840172787,0.00043196544276457883,0.0
smore,0.8721382289416846,0.49330453563714904,0.12570194384449243,0.012958963282937365,0.0,0.40604751619870416,0.1002159827213823,0.01900647948164147,0.0034557235421166306,0.0
smorg,0.7844492440604751,0.3308855291576674,0.06090712742980561,0.0012958963282937365,0.0,0.29546436285097194,0.05788336933045356,0.009935205183585313,0.0,0.0
smout,0.7550755939524839,0.33477321814254857,0.0734341252699784,0.008639308855291577,0.0,0.34730021598272137,0.06565874730021598,0.009503239740820735,0.0021598272138228943,0.0
smowt,0.7187904967602592,0.28682505399568037,0.05053995680345572,0.0021598272138228943,0.0,0.33088552915766734,0.06090712742980561,0.008207343412526998,0.0,0.0
smugs,0.5650107991360691,0.1429805615550756,0.01468682505399568,0.0,0.0,0.26436285097192225,0.029805615550755938,0.0,0.0,0.0
smurs,0.7062634989200863,0.2168466522678186,0.030669546436285097,0.0008639308855291577,0.0,0.28034557235421165,0.04449244060475162,0.0021598272138228943,0.0,0.0
smush,0.5736501079913607,0.16025917926565875,0.022030237580993522,0.0008639308855291577,0.0,0.32354211663066956,0.04794816414686825,0.006911447084233261,0.0012958963282937365,0.0
smuts,0.6315334773218142,0.21814254859611232,0.030669546436285097,0.0008639308855291577,0.0,0.2859611231101512,0.03326133909287257,0.0021598272138228943,0.0,0.0
snabs,0.72829373650108,0.25658747300215984,0.027213822894168467,0.00043196544276457883,0.0,0.3071274298056156,0.04449244060475162,0.002591792656587473,0.0,0.0
snafu,0.7987041036717063,0.33218142548596113,0.05183585313174946,0.0012958963282937365,0.0,0.2924406047516199,0.04708423326133909,0.004319654427645789,0.0,0.0
snags,0.7278617710583153,0.2600431965442765,0.03758099352051836,0.0012958963282937365,0.0,0.3265658747300216,0.04708423326133909,0.003023758099352052,0.0,0.0
snaps,0.7339092872570194,0.2717062634989201,0.03974082073434125,0.0012958963282937365,0.0,0.3123110151187905,0.04924406047516199,0.0038876889848812094,0.0,0.0
snarf,0.8444924406047516,0.42332613390928725,0.07688984881209504,0.0034557235421166306,0.0,0.32181425485961124,0.07041036717062635,0.01166306695464363,0.0012958963282937365,0.0
snark,0.8354211663066955,0.41900647948164144,0.0833693304535637,0.008207343412526998,0.0,0.3382289416846653,0.08596112311015118,0.015982721382289417,0.002591792656587473,0.0
snars,0.8237580993520518,0.375377969762419,0.05745140388768898,0.0021598272138228943,0.0,0.3291576673866091,0.06997840172786178,0.009503239740820735,0.0008639308855291577,0.0
snary,0.8734341252699784,0.4591792656587473,0.09762419006479481,0.008639308855291577,0.0,0.4341252699784018,0.10021598272138228,0.01511879049676026,0.0017278617710583153,0.0
snash,0.742548596112311,0.27775377969762416,0.039308855291576676,0.0012958963282937365,0.0,0.37753779697624196,0.07170626349892008,0.010799136069114472,0.0021598272138228943,0.0
snath,0.8086393088552916,0.4228941684665227,0.10755939524838014,0.009935205183585313,0.0,0.3645788336933045,0.07300215982721382,0.010367170626349892,0.00043196544276457883,0.0
snaws,0.7101511879049677,0.24319654427645787,0.027213822894168467,0.00043196544276457883,0.0,0.3019438444924406,0.04881209503239741,0.0038876889848812094,0.0,0.0
snead,0.8825053995680346,0.4958963282937365,0.12570194384449243,0.008639308855291577,0.00043196544276457883,0.3183585313174946,0.06349892008639309,0.010367170626349892,0.0012958963282937365,0.0
sneap,0.8773218142548597,0.48034557235421166,0.13218142548596112,0.012958963282937365,0.0,0.2980561555075594,0.05917926565874731,0.009071274298056157,0.00043196544276457883,0.0
snebs,0.7650107991360691,0.28207343412527,0.028941684665226782,0.0,0.0,0.2634989200863931,0.033693304535637146,0.0008639308855291577,0.0,0.0
sneck,0.8043196544276459,0.36501079913606915,0.06825053995680345,0.0038876889848812094,0.0,0.30583153347732184,0.06825053995680345,0.01079913606911447,0.0017278617710583153,0.0
sneds,0.7805615550755939,0.301511879049676,0.0367170626349892,0.0017278617710583153,0.0,0.2777537796976242,0.03801295896328294,0.0017278617710583153,0.0,0.0
sneed,0.7805615550755939,0.301511879049676,0.0367170626349892,0.0017278617710583153,0.0,0.37580993520518363,0.06954643628509719,0.013390928725701943,0.0017278617710583153,0.0
snees,0.7252699784017279,0.21727861771058316,0.01814254859611231,0.0,0.0,0.3598272138228942,0.05701943844492441,0.007775377969762419,0.00043196544276457883,0.0
snell,0.824622030237581,0.358963282937365,0.05701943844492441,0.0,0.0,0.33779697624190064,0.05874730021598273,0.01123110151187905,0.0017278617710583153,0.0
snibs,0.6686825053995681,0.20518358531317496,0.024622030237580996,0.0008639308855291577,0.0,0.29892008639308854,0.03628509719222462,0.0012958963282937365,0.0,0.0
snick,0.7114470842332613,0.2885529157667387,0.06047516198704103,0.004319654427645789,0.0,0.3373650107991361,0.07041036717062635,0.015550755939524838,0.0017278617710583153,0.0
snies,0.816414686825054,0.35334773218142546,0.06436285097192225,0.006047516198704104,0.0,0.3982721382289417,0.061771058315334776,0.0034557235421166306,0.0,0.0
snift,0.7481641468682505,0.3334773218142548,0.07300215982721382,0.006911447084233261,0.0,0.35507559395248384,0.06997840172786177,0.008639308855291577,0.0012958963282937365,0.0
snigs,0.6596112311015119,0.21252699784017276,0.038876889848812095,0.002591792656587473,0.0,0.31792656587473006,0.03974082073434125,0.0012958963282937365,0.0,0.0
snips,0.6630669546436285,0.23282937365010797,0.03628509719222462,0.0012958963282937365,0.0,0.3071274298056156,0.038876889848812095,0.0012958963282937365,0.00043196544276457883,0.0
snipy,0.7377969762419007,0.3079913606911447,0.061771058315334776,0.005615550755939525,0.00043196544276457883,0.41425485961123104,0.06868250539956804,0.006047516198704104,0.00043196544276457883,0.0
snirt,0.855291576673866,0.4501079913606912,0.11792656587473002,0.010367170626349892,0.0,0.3840172786177106,0.08812095032397407,0.012095032397408207,0.0012958963282937365,0.0
snits,0.7174946004319654,0.2958963282937365,0.055723542116630664,0.003023758099352052,0.0,0.3377969762419007,0.044492440604751625,0.0038876889848812094,0.0,0.0
snobs,0.6751619870410367,0.21123110151187904,0.02332613390928726,0.0008639308855291577,0.0,0.2838012958963283,0.04103671706263499,0.0021598272138228943,0.0,0.0
